Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-30,0.6579050421714783,0.6621311335304912,0.6142328232277369,0.6583745744391386,713059200
2000-05-31,0.6311378479003906,0.685610947528706,0.6297291512125108,0.6527395858838645,433507200
2000-06-01,0.6696450710296631,0.6729319976190439,0.6039015234074214,0.6142328386219169,903840000
2000-06-02,0.6954726576805115,0.749476173523843,0.6687056658141823,0.7043952725331479,792848000
2000-06-05,0.6860805153846741,0.715664902912491,0.6738709741483287,0.7011075003018458,323668800
2000-06-06,0.6978204250335693,0.7269352261060071,0.678567352576215,0.6910117333508343,525481600
2000-06-07,0.7255265712738037,0.7288135468234798,0.6884283182527137,0.7034561044260611,337019200
2000-06-08,0.7123779654502869,0.7400840754025091,0.6996988412245506,0.733510173548747,238526400
2000-06-09,0.7194222211837769,0.7358578505893684,0.7090909101860281,0.7269352361716335,252358400
2000-06-12,0.6851415634155273,0.7245876903186158,0.6827937516427616,0.724118107900725,290337600
2000-06-13,0.7100303173065186,0.7114390144674198,0.6626007353497193,0.6851415953079191,351456000
2000-06-14,0.6795068979263306,0.7231791240137376,0.6771590355705983,0.7114391100181314,277446400
2000-06-15,0.6940639615058899,0.701577027023402,0.6687056662709165,0.6856109289164813,248572800
2000-06-16,0.6851415634155273,0.7043954958742781,0.6691754602571746,0.7025163636692084,303564800
2000-06-19,0.7259964346885681,0.735388635399761,0.6748102925800299,0.6804459340201691,394004800
2000-06-20,0.7607465982437134,0.7809388364132656,0.7391448608943848,0.7400839752726259,501390400
2000-06-21,0.8358823657035828,0.855605022701065,0.7560509680582937,0.7588684116662711,490000000
2000-06-22,0.8077058792114258,0.865936395052727,0.8048884855656149,0.837760703052912,467712000
2000-06-23,0.7767130136489868,0.8208548182271963,0.7635643034983587,0.8081756905367052,204965600
2000-06-26,0.813341498374939,0.8227336964177973,0.7832875781527887,0.7889223653001721,185354400
2000-06-27,0.7776520848274231,0.8340034278431309,0.77577380537164,0.8081755931154202,203470400
2000-06-28,0.8180371522903442,0.8321249725273882,0.7738953623620499,0.8011319385442205,286428800
2000-06-29,0.7701389789581299,0.8105242173003112,0.7673207323016077,0.7973755093869619,203660800
2000-06-30,0.7870441675186157,0.8255511752905264,0.7767128539365014,0.7936181199753639,323097600
2000-07-03,0.8011320233345032,0.8161589596122186,0.7832876430911829,0.7832876430911829,70828800
2000-07-05,0.7757736444473267,0.8293075822536008,0.7626249386092364,0.8001927770573491,265216000
2000-07-06,0.778590977191925,0.7954970423759886,0.7457196665875673,0.7889222887034998,309545600
2000-07-07,0.8180371522903442,0.8236727920001483,0.7832875601895153,0.7903310439622151,263603200
2000-07-10,0.858422577381134,0.8753286466375925,0.8077059746786508,0.8128720831038235,397796000
2000-07-11,0.8556053042411804,0.8903557095770053,0.8330643936852549,0.8565443688222907,357896000
2000-07-12,0.8847198486328125,0.8856589129277017,0.8471519600540345,0.8734493717108484,225433600
2000-07-13,0.8490310311317444,0.9110171951808753,0.8227336213543588,0.8790849987702053,445659200
2000-07-14,0.8668754696846008,0.8865981282895095,0.8546659277688543,0.8584224861134354,190276800
2000-07-17,0.8762679100036621,0.8837809280203325,0.8584226739740267,0.8753287451328188,260002400
2000-07-18,0.860300600528717,0.8847197814240569,0.8546658139207776,0.8790849948161175,318404800
2000-07-19,0.791739821434021,0.8537267985698572,0.7776519997607345,0.8293076635655867,457872800
2000-07-20,0.8283684253692627,0.8574832290742052,0.8133414412347216,0.8264901463993131,465572800
2000-07-21,0.8048883676528931,0.8358823014497252,0.7954970234370923,0.8168631666641852,196235200
2000-07-24,0.7316318154335022,0.7945570950654262,0.7137865852666699,0.7898614227289457,412171200
2000-07-25,0.7522936463356018,0.7607466798126884,0.7372666610309688,0.7560510071013459,211607200
2000-07-26,0.7522936463356018,0.7701388779270437,0.7400840546261077,0.7490066704218287,210470400
2000-07-27,0.7814083695411682,0.8001927136219158,0.7494761733562765,0.7513544522735337,294985600
2000-07-28,0.7259964346885681,0.7889225894339471,0.7043955417423193,0.7856356126113619,237893600
2000-07-31,0.7635640501976013,0.7757736415359577,0.7325710162098361,0.7386753353748602,155299200
2000-08-01,0.7410234212875366,0.7687295380154435,0.7400842563942248,0.7560512132225118,137284000
2000-08-02,0.7100303173065186,0.7504155607669215,0.7090912025853665,0.7363277364660192,162355200
2000-08-03,0.7213006615638733,0.7222398263317583,0.6649493208988964,0.6846719314995036,339897600
2000-08-04,0.711908221244812,0.7701386701720503,0.6959421257683075,0.7433716826973031,263121600
2000-08-07,0.7203614711761475,0.7372666860114422,0.7090910437220511,0.7194223566653928,187348000
2000-08-08,0.7025163173675537,0.7213006661703691,0.6959424147420777,0.7203615515548271,176674400
2000-08-09,0.7137866616249084,0.72787453283302,0.7100301534488646,0.7231788599942139,379640800
2000-08-10,0.7147257328033447,0.7278744376288766,0.711908339500236,0.7213004864827374,251714400
2000-08-11,0.7166051268577576,0.7213008011307426,0.6846720639789579,0.7039259987712592,238056000
2000-08-14,0.7072126269340515,0.7166047733807963,0.6959422016729343,0.7151952742763906,156660000
2000-08-15,0.7015773057937622,0.7203616573554646,0.6987599113750002,0.710030341741968,114200800
2000-08-16,0.728813648223877,0.736327567435132,0.7034562022984575,0.7043953669623619,143673600
2000-08-17,0.772956132888794,0.7879831154982655,0.7259961037478613,0.7269352180583617,270900000
2000-08-18,0.7513545751571655,0.7785911035825978,0.7494762959327167,0.7720172015345316,190176000
2000-08-21,0.7588683366775513,0.7748344340589036,0.7457196324674404,0.7551109263188034,134467200
2000-08-22,0.7767130136489868,0.7936182831640145,0.7569903998481825,0.7607469090542334,276802400
2000-08-23,0.8161589503288269,0.8227337552682921,0.767320680685871,0.773425903276687,236863200
2000-08-24,0.8431606888771057,0.8509093489209113,0.8020710821180534,0.8215589490870576,310766400
2000-08-25,0.8537267446517944,0.8640580573302931,0.8471519902366859,0.849031122060058,334460000
2000-08-28,0.8725104928016663,0.8865983678546822,0.8574835531462657,0.860300947586814,359004800
2000-08-29,0.889415979385376,0.893172435531995,0.8668750355400255,0.8696924278082997,267030400
2000-08-30,0.8941119909286499,0.9016259096756585,0.8821371907787151,0.8865980721816413,285392800
2000-08-31,0.915713906288147,0.9241660879564381,0.8856590296894882,0.8861286120571727,419596800
2000-09-01,0.953281819820404,0.9560992140654285,0.9185314161089496,0.9213488103539741,256872000
2000-09-05,0.93825364112854,0.9636119859198347,0.935436247896149,0.9415415194689929,298642400
2000-09-06,0.8781458139419556,0.9373145833077368,0.8678145026085424,0.922287549677279,355404000
2000-09-07,0.9316797852516174,0.9401327674347323,0.8753284098361678,0.8884771142580995,217464800
2000-09-08,0.8847198486328125,0.926044195024476,0.87908506159682,0.926044195024476,195518400
2000-09-11,0.8781458139419556,0.9072606163634762,0.8734492891116721,0.8819023717162603,187381600
2000-09-12,0.8678143620491028,0.9025648481951287,0.8565438880184226,0.8617099942733245,187997600
2000-09-13,0.8715710043907166,0.8941118543382811,0.8527875145093123,0.8527875145093123,305984000
2000-09-14,0.85443115234375,0.8959902404348461,0.853726728714805,0.8800241408176447,426552000
2000-09-15,0.8300119638442993,0.8743893480659353,0.815219769948195,0.8678145938158205,394514400
2000-09-18,0.9114871025085449,0.9128957495108906,0.8274295886803161,0.8302469830017004,424536000
2000-09-19,0.9006869196891785,0.9091391018307464,0.8800242911872813,0.8978687231085236,271510400
2000-09-20,0.9173571467399597,0.9232266739596136,0.880024004313437,0.8927031260844038,227388000
2000-09-21,0.8518484830856323,0.8959902228790718,0.8302467440684645,0.8790850592822889,510490400
2000-09-22,0.7842267155647278,0.7879832738784255,0.7513545481156473,0.7560510234619562,726700800
2000-09-25,0.8039492964744568,0.8340032146773365,0.7823483609580415,0.7926788200869367,435551200
2000-09-26,0.772956132888794,0.8227335551195525,0.7720170185782935,0.8011318193284116,290936800
2000-09-27,0.7353883981704712,0.7926788428360121,0.7250570860534714,0.7776519083824794,402259200
2000-09-28,0.8039492964744568,0.8086457713678367,0.7231787862693643,0.7410231638343651,979585600
2000-09-29,0.38694724440574646,0.43578555827724796,0.38131245753946197,0.4235759672697899,7421640800
2000-10-02,0.3644072413444519,0.4019751059986488,0.3531368142344423,0.4010359664373984,2424788800
2000-10-03,0.3352925479412079,0.37567781977041154,0.3334134405747757,0.3747386798935876,2038120000
2000-10-04,0.3550151586532593,0.3568934131747365,0.3287177394937586,0.33623166042990404,1466024000
2000-10-05,0.33153507113456726,0.3681637986268811,0.3305959315117985,0.35313683736669493,873006400
2000-10-06,0.333413302898407,0.34468372914165485,0.315568925311149,0.3409271962647198,612656800
2000-10-09,0.3268393874168396,0.3437446009936544,0.31744718968343894,0.33998809307194733,597564800
2000-10-10,0.3136906921863556,0.33717068571683334,0.3080550272665424,0.3249611191759848,691101600
2000-10-11,0.2949063777923584,0.31556900679444605,0.28739333517770504,0.3024202981780108,1198422400
2000-10-12,0.3005419969558716,0.3127515639379737,0.29302807774123346,0.30523764472333553,1191064000
2000-10-13,0.33153507113456726,0.33247421075733596,0.30054200899142625,0.30429851732416413,1247752800
2000-10-16,0.32308289408683777,0.3493803086260739,0.32120376212444696,0.3352924617211306,820176000
2000-10-17,0.3024202287197113,0.329656779428554,0.29584630226727265,0.3259002464444225,601720000
2000-10-18,0.3024202287197113,0.31650807383204477,0.28175760446330733,0.2920889165915093,834265600
2000-10-19,0.28457579016685486,0.2977244929700023,0.2751836195497865,0.28786276523435916,1506724800
2000-10-20,0.2930280268192291,0.30617673110152743,0.2845758221799384,0.28645410102385327,791263200
2000-10-23,0.3061768710613251,0.30899511822786013,0.2920890209172209,0.30453338259141766,551292000
2000-10-24,0.2836366295814514,0.31369056246279786,0.28269749041860365,0.31087314497425445,804451200
2000-10-25,0.27800115942955017,0.28833247482623875,0.2770620446957867,0.2864542202795382,663969600
2000-10-26,0.27800115942955017,0.2836368259199006,0.2629741951265235,0.28269768610696355,721851200
2000-10-27,0.2789403200149536,0.2883324962981331,0.2686090038489001,0.28363684704211367,744503200
2000-10-30,0.2902107536792755,0.29960292923801546,0.2817576928517982,0.2873933593271407,639189600
2000-10-31,0.2939673662185669,0.3042986592630686,0.2892716909936126,0.29678561401399406,885880800
2000-11-01,0.30805504322052,0.3136907084322008,0.2920889427270866,0.2920889427270866,575366400
2000-11-02,0.3352925479412079,0.3371708026156804,0.31650819549586207,0.3174473102935107,590693600
2000-11-03,0.33435237407684326,0.3456228239419983,0.3296567273971905,0.3456228239419983,515821600
2000-11-06,0.3221437335014343,0.3399881127080303,0.3136906998790024,0.33717069398528077,393478400
2000-11-07,0.320264607667923,0.3277785012686354,0.31275154167967895,0.3230828538353572,301963200
2000-11-08,0.30148112773895264,0.3221437546364363,0.2977245942746642,0.32120376230883113,422088800
2000-11-09,0.30335935950279236,0.3080550067884098,0.2864541214087993,0.29866368713800995,476834400
2000-11-10,0.2864542305469513,0.29866380092796946,0.2864542305469513,0.2909151134693273,422251200
2000-11-13,0.29114970564842224,0.30054190103579426,0.27424449629427355,0.2817575353402097,431816000
2000-11-14,0.3042985498905182,0.30805508370445284,0.29396726055934164,0.29960290143247825,409001600
2000-11-15,0.2986636161804199,0.3033592874295876,0.28927144606983873,0.30101145180500377,282357600
2000-11-16,0.2855149805545807,0.29772454622540107,0.2836367266651491,0.2930280462706365,239372000
2000-11-17,0.27800115942955017,0.28927161463917583,0.2742446503361491,0.28833247482623875,446180000
2000-11-20,0.28457579016685486,0.2930279938553229,0.27424450531263694,0.2794097339336007,408066400
2000-11-21,0.28269755840301514,0.2930280164411885,0.28175756632280236,0.28833234457686885,301952000
2000-11-22,0.27800115942955017,0.2873933600924753,0.27612290488284963,0.28269768610696355,280532000
2000-11-24,0.2902107536792755,0.29302814803141036,0.28269768535413364,0.28340203394216734,160932800
2000-11-27,0.2808184325695038,0.2996027739508697,0.27800101459849164,0.29866363462719897,258792800
2000-11-28,0.2709576189517975,0.28551502295566256,0.2695489220557308,0.2808185223034331,269124800
2000-11-29,0.26391327381134033,0.2751837013313134,0.25921760091344975,0.27189675036612426,492150400
2000-11-30,0.24794717133045197,0.2554602127937304,0.24231150619233668,0.2507645650140773,809597600
2000-12-01,0.2564002573490143,0.26297418564418346,0.2526428706200221,0.25546026487806994,385705600
2000-12-04,0.2507646381855011,0.2582785345329806,0.24700810381814683,0.2582785345329806,371520800
2000-12-05,0.25546014308929443,0.26203492094185665,0.24606882501332042,0.25452102883710953,613978400
2000-12-06,0.21507495641708374,0.22540624319582203,0.21037928403998116,0.2197714564066309,1374464000
2000-12-07,0.21507495641708374,0.22352798929247997,0.21037928403998116,0.21695406301203535,408917600
2000-12-08,0.22634534537792206,0.23010273033604012,0.21695402725087978,0.222588813111273,435624000
2000-12-11,0.22822366654872894,0.23104191269518473,0.22352799407123852,0.22822366654872894,332511200
2000-12-12,0.23104195296764374,0.2404332744804414,0.22540628730485282,0.22916282092580587,386260000
2000-12-13,0.2254061996936798,0.2338592560168482,0.22352794615283025,0.2338592560168482,344887200
2000-12-14,0.2169540524482727,0.22916276492345108,0.2169540524482727,0.22587581448285696,263317600
2000-12-15,0.21131840348243713,0.22071057495800622,0.21037926408028432,0.21883229615370056,513945600
2000-12-18,0.21413585543632507,0.2197714959306473,0.20944019475433073,0.21883235627049757,325808000
2000-12-19,0.2103792428970337,0.22916273126531905,0.2103792428970337,0.21601402858425445,374007200
2000-12-20,0.2160140424966812,0.21977142758131965,0.20474445785683984,0.20709229373744803,565331200
2000-12-21,0.21131840348243713,0.22540622181044512,0.20850099781555997,0.214135796609733,366844800
2000-12-22,0.2254061996936798,0.2254061996936798,0.21225749697880744,0.21225749697880744,318052000
2000-12-26,0.22071054577827454,0.22540619200991077,0.21413576829924047,0.22352793853308814,216815200
2000-12-27,0.22258886694908142,0.22258886694908142,0.21319669385887516,0.21554453022829964,325466400
2000-12-28,0.22258886694908142,0.22446714607628776,0.21507497298608153,0.21601408747051778,305177600
2000-12-29,0.22352799773216248,0.2254062517064212,0.2178932107302203,0.22071060423119138,630336000
2001-01-02,0.22352799773216248,0.22916278473410462,0.2188323251777667,0.22352799773216248,452312000
2001-01-03,0.24606895446777344,0.25076462851568865,0.2169541402085601,0.21789328003397793,817073600
2001-01-04,0.2564002573490143,0.27800114940536697,0.2526428706200221,0.27260115210383284,739396000
2001-01-05,0.24606895446777344,0.261095944049676,0.2413724528071192,0.2545211627381861,412356000
2001-01-08,0.2488863468170166,0.2552255092374609,0.2394941711857259,0.2545211606439864,373699200
2001-01-09,0.25827842950820923,0.26508714684783186,0.248886257256641,0.25264279009646157,588929600
2001-01-10,0.2488863468170166,0.25546027538250327,0.2413724508211071,0.2507646264523978,580781600
2001-01-11,0.27048802375793457,0.27800106445726314,0.2441906132291515,0.2441906132291515,803734400
2001-01-12,0.25827842950820923,0.2704880201990164,0.25640017562788125,0.26860888854792464,423376800
2001-01-16,0.2573392987251282,0.2742445355801318,0.255460167193664,0.2620349456666004,306118400
2001-01-17,0.2526428699493408,0.2639133247226564,0.24794722122478402,0.2639133247226564,840873600
2001-01-18,0.2808184325695038,0.281757546814014,0.2648523116922864,0.2676697296632985,1227010400
2001-01-19,0.2930280268192291,0.2939671662411866,0.28081846195888827,0.2920888873972717,776664000
2001-01-22,0.2892715632915497,0.29490635101061263,0.2770619955154401,0.28645416943201824,519327200
2001-01-23,0.30805504322052,0.31462982295288966,0.2864541552862819,0.290210688606541,879530400
2001-01-24,0.30805504322052,0.31087328963263056,0.2939672219268001,0.3099341751119417,717091200
2001-01-25,0.29960280656814575,0.30899497828133937,0.2967854133695691,0.30899497828133937,489708800
2001-01-26,0.2939673662185669,0.2977247289956408,0.2864542958903121,0.29302822615774,482820800
2001-01-29,0.3259003162384033,0.32683945595535135,0.2939672585784365,0.2939672585784365,855528800
2001-01-30,0.3268393874168396,0.33059589533854666,0.31369068176173187,0.3240219688568106,692423200
2001-01-31,0.3249611556529999,0.33810986322101516,0.322143761762255,0.3230829014188931,730704800
2001-02-01,0.3174471855163574,0.3230828501749067,0.30805501298541216,0.3108732591209163,369695200
2001-02-02,0.30993422865867615,0.3296568658798104,0.3080550964426005,0.3174472715180403,427341600
2001-02-05,0.30335935950279236,0.3089949989688066,0.29678543323959594,0.3080550067884098,286115200
2001-02-06,0.3174471855163574,0.3214385096146306,0.3005419721614548,0.3028897833119109,462711200
2001-02-07,0.3118124306201935,0.3136907098282662,0.29772458418460834,0.310403733753723,393887200
2001-02-08,0.3118124306201935,0.31650810356120723,0.30335939672965845,0.30899503688725244,604128000
2001-02-09,0.2873932421207428,0.3127515114111703,0.28081846359550244,0.3080549866616282,590083200
2001-02-12,0.2958463728427887,0.30054204646291904,0.2826976641095944,0.2864541979898644,274120000
2001-02-13,0.2873932421207428,0.30711587231336074,0.28551496326588127,0.2996028070522412,237070400
2001-02-14,0.2930280268192291,0.2949062805839809,0.2780010436930159,0.288332354788605,309120000
2001-02-15,0.30148112773895264,0.30899504735927036,0.29584634008210436,0.29584634008210436,311416000
2001-02-16,0.2855149805545807,0.2930280462706365,0.2817575950049495,0.2855149805545807,263911200
2001-02-20,0.27518370747566223,0.29208894786640066,0.2733054533220687,0.28833241448004526,314893600
2001-02-21,0.2836366295814514,0.29960272264539434,0.2742444604991307,0.2742444604991307,390258400
2001-02-22,0.28269755840301514,0.2911497376637957,0.27048799397509493,0.2864540908786384,431961600
2001-02-23,0.28269755840301514,0.2836366977917115,0.2742445264507182,0.2798793126245719,293865600
2001-02-26,0.2930280268192291,0.2958462726974849,0.2789401831149734,0.28645410102385327,206438400
2001-02-27,0.29114970564842224,0.29208884493384907,0.2808184211339424,0.28974100925986174,348516000
2001-02-28,0.27424460649490356,0.2920889623049365,0.2723663271692946,0.29114982264213196,508233600
2001-03-01,0.2817576229572296,0.2817576229572296,0.2582784563830318,0.2676698019993696,330461600
2001-03-02,0.2892715632915497,0.3071159438658914,0.2742446016559086,0.275183716222973,406201600
2001-03-05,0.3061768710613251,0.308055125684666,0.2892716264426222,0.2911498810659631,324172800
2001-03-06,0.32308289408683777,0.3315350755672582,0.3108733013733761,0.31134288373062313,731802400
2001-03-07,0.3193255066871643,0.3249611470105317,0.31181243979221135,0.3202646463188256,419540800
